Nome,Citta,Indirizzo,Telefono,Email,Categoria,Motivo,Recensioni,Demo URL,WhatsApp link,Email link,Inviato
MOTORTECNICA FC,Parma PR,"Via Primo Carnera, 19/a, 43122 Parma PR",0521 487664,motortecnica-fc@alice.it,SITO VECCHIO,"no HTTPS, non adatto al telefono",14,https://mirondavide.com/autofficine/motortecnica-fc/,,mailto:motortecnica-fc@alice.it?subject=Sito%20nuovo%20per%20MOTORTECNICA%20FC&body=Buongiorno%2C%0A%0Ami%20chiamo%20Davide%2C%20realizzo%20siti%20web%20per%20attivit%C3%A0%20locali.%0AHo%20preparato%20una%20versione%20pi%C3%B9%20moderna%20del%20sito%20per%20MOTORTECNICA%20FC.%0AEccolo%3A%20https%3A//mirondavide.com/autofficine/motortecnica-fc/%0A%0ALavoro%20da%20solo%20%E2%80%94%20niente%20agenzie.%20Il%20prezzo%20parte%20da%20%E2%82%AC500%20per%20una%20homepage%20completa%2C%20consegnata%20in%2072%20ore.%0A%0ASe%20vi%20interessa%2C%20possiamo%20sentirci%2010%20minuti%20%E2%80%94%20anche%20al%20telefono%20o%20passo%20di%20persona.%0A%0AUn%20saluto%2C%0ADavide%20%E2%80%94%20379%20210%206196%0A%0A---%0APer%20non%20ricevere%20altri%20messaggi%3A%20rispondete%20%27rimuovi%27.,
DimaCar Srl,Parma PR,"Via La Spezia, 214/b, 43125 Parma PR",0521 993133,info.dimacar@gmail.com,SITO VECCHIO,no HTTPS,12,https://mirondavide.com/autofficine/dimacar-srl/,,mailto:info.dimacar@gmail.com?subject=Sito%20nuovo%20per%20DimaCar%20Srl&body=Buongiorno%2C%0A%0Ami%20chiamo%20Davide%2C%20realizzo%20siti%20web%20per%20attivit%C3%A0%20locali.%0AHo%20preparato%20una%20versione%20pi%C3%B9%20moderna%20del%20sito%20per%20DimaCar%20Srl.%0AEccolo%3A%20https%3A//mirondavide.com/autofficine/dimacar-srl/%0A%0ALavoro%20da%20solo%20%E2%80%94%20niente%20agenzie.%20Il%20prezzo%20parte%20da%20%E2%82%AC500%20per%20una%20homepage%20completa%2C%20consegnata%20in%2072%20ore.%0A%0ASe%20vi%20interessa%2C%20possiamo%20sentirci%2010%20minuti%20%E2%80%94%20anche%20al%20telefono%20o%20passo%20di%20persona.%0A%0AUn%20saluto%2C%0ADavide%20%E2%80%94%20379%20210%206196%0A%0A---%0APer%20non%20ricevere%20altri%20messaggi%3A%20rispondete%20%27rimuovi%27.,
Filcar Service,Parma PR,"Str. Logheretto, 1, 43124 Parma PR",0521 272633,,SITO VECCHIO,no HTTPS,11,https://mirondavide.com/autofficine/filcar-service/,,,
Carrozzeria M.S. - Simone Malpeli,Parma PR,"Via Carra, 10, 43122 Parma PR",0521 798147,info@carrozzeriamsparma.it,SITO VECCHIO,no HTTPS,9,https://mirondavide.com/autofficine/carrozzeria-m-s-simone-malpeli/,,mailto:info@carrozzeriamsparma.it?subject=Sito%20nuovo%20per%20M.S.%20Simone%20Malpeli&body=Buongiorno%2C%0A%0Ami%20chiamo%20Davide%2C%20realizzo%20siti%20web%20per%20attivit%C3%A0%20locali.%0AHo%20preparato%20una%20versione%20pi%C3%B9%20moderna%20del%20sito%20per%20M.S.%20Simone%20Malpeli.%0AEccolo%3A%20https%3A//mirondavide.com/autofficine/carrozzeria-m-s-simone-malpeli/%0A%0ALavoro%20da%20solo%20%E2%80%94%20niente%20agenzie.%20Il%20prezzo%20parte%20da%20%E2%82%AC500%20per%20una%20homepage%20completa%2C%20consegnata%20in%2072%20ore.%0A%0ASe%20vi%20interessa%2C%20possiamo%20sentirci%2010%20minuti%20%E2%80%94%20anche%20al%20telefono%20o%20passo%20di%20persona.%0A%0AUn%20saluto%2C%0ADavide%20%E2%80%94%20379%20210%206196%0A%0A---%0APer%20non%20ricevere%20altri%20messaggi%3A%20rispondete%20%27rimuovi%27.,
AutoParma - Soccorso Stradale CarroAttrezzi,Parma PR,"Via Carra, 10, 43122 Parma PR",339 811 2181,,SITO VECCHIO,no HTTPS,9,https://mirondavide.com/autofficine/autoparma-soccorso-stradale-carroattrezzi/,https://wa.me/393398112181?text=Buongiorno%2C%0A%0Ami%20chiamo%20Davide%2C%20realizzo%20siti%20web%20per%20attivit%C3%A0%20locali.%0AHo%20preparato%20una%20versione%20pi%C3%B9%20moderna%20del%20sito%20per%20AutoParma%20Soccorso%20Stradale.%0AEccolo%3A%20https%3A//mirondavide.com/autofficine/autoparma-soccorso-stradale-carroattrezzi/%0A%0ALavoro%20da%20solo%20%E2%80%94%20niente%20agenzie.%20Prezzo%20da%20%E2%82%AC500%2C%20consegna%20in%2072%20ore.%0A%0ASe%20vi%20interessa%2C%20possiamo%20sentirci%2010%20minuti%20%E2%80%94%20anche%20al%20telefono%20o%20passo%20di%20persona.%0A%0AUn%20saluto%2C%0ADavide%20%E2%80%94%20379%20210%206196,,
CARROZZERIA PF-CAR,Parma PR,"Via Cremonese, 146, 43126 Parma PR",320 900 3034,pittella@carrozzeriapf-car.it,SITO VECCHIO,"no HTTPS, non adatto al telefono",6,https://mirondavide.com/autofficine/carrozzeria-pf-car/,https://wa.me/393209003034?text=Buongiorno%2C%0A%0Ami%20chiamo%20Davide%2C%20realizzo%20siti%20web%20per%20attivit%C3%A0%20locali.%0AHo%20preparato%20una%20versione%20pi%C3%B9%20moderna%20del%20sito%20per%20PF-CAR.%0AEccolo%3A%20https%3A//mirondavide.com/autofficine/carrozzeria-pf-car/%0A%0ALavoro%20da%20solo%20%E2%80%94%20niente%20agenzie.%20Prezzo%20da%20%E2%82%AC500%2C%20consegna%20in%2072%20ore.%0A%0ASe%20vi%20interessa%2C%20possiamo%20sentirci%2010%20minuti%20%E2%80%94%20anche%20al%20telefono%20o%20passo%20di%20persona.%0A%0AUn%20saluto%2C%0ADavide%20%E2%80%94%20379%20210%206196,mailto:pittella@carrozzeriapf-car.it?subject=Sito%20nuovo%20per%20PF-CAR&body=Buongiorno%2C%0A%0Ami%20chiamo%20Davide%2C%20realizzo%20siti%20web%20per%20attivit%C3%A0%20locali.%0AHo%20preparato%20una%20versione%20pi%C3%B9%20moderna%20del%20sito%20per%20PF-CAR.%0AEccolo%3A%20https%3A//mirondavide.com/autofficine/carrozzeria-pf-car/%0A%0ALavoro%20da%20solo%20%E2%80%94%20niente%20agenzie.%20Il%20prezzo%20parte%20da%20%E2%82%AC500%20per%20una%20homepage%20completa%2C%20consegnata%20in%2072%20ore.%0A%0ASe%20vi%20interessa%2C%20possiamo%20sentirci%2010%20minuti%20%E2%80%94%20anche%20al%20telefono%20o%20passo%20di%20persona.%0A%0AUn%20saluto%2C%0ADavide%20%E2%80%94%20379%20210%206196%0A%0A---%0APer%20non%20ricevere%20altri%20messaggi%3A%20rispondete%20%27rimuovi%27.,
Officina Meccanica Cirlini Michele,Lesignano de' Bagni PR,"Via Provinciale degli, Via Argini, 29, 43037 Lesignano de' Bagni PR",0521 851076,mcirlin@libero.it,SITO VECCHIO,no HTTPS,1,https://mirondavide.com/autofficine/officina-meccanica-cirlini-michele/,,mailto:mcirlin@libero.it?subject=Sito%20nuovo%20per%20Cirlini%20Michele&body=Buongiorno%2C%0A%0Ami%20chiamo%20Davide%2C%20realizzo%20siti%20web%20per%20attivit%C3%A0%20locali.%0AHo%20preparato%20una%20versione%20pi%C3%B9%20moderna%20del%20sito%20per%20Cirlini%20Michele.%0AEccolo%3A%20https%3A//mirondavide.com/autofficine/officina-meccanica-cirlini-michele/%0A%0ALavoro%20da%20solo%20%E2%80%94%20niente%20agenzie.%20Il%20prezzo%20parte%20da%20%E2%82%AC500%20per%20una%20homepage%20completa%2C%20consegnata%20in%2072%20ore.%0A%0ASe%20vi%20interessa%2C%20possiamo%20sentirci%2010%20minuti%20%E2%80%94%20anche%20al%20telefono%20o%20passo%20di%20persona.%0A%0AUn%20saluto%2C%0ADavide%20%E2%80%94%20379%20210%206196%0A%0A---%0APer%20non%20ricevere%20altri%20messaggi%3A%20rispondete%20%27rimuovi%27.,
Il Gommaio Parma,Parma PR,"Via Arandora Star, 34, 43122 Parma PR",329 325 7050,,SITO OK,sembra moderno,1639,,,,
Atik Gomme Parma,Parma PR,"Via S. Leonardo, 30/A, 43122 Parma PR",331 787 6780,,SITO OK,sembra moderno,426,,,,
O-Zone Car,Parma PR,"Via Giuseppe Botteri, 8/A, 43122 Parma PR",392 003 0386,,SITO OK,sembra moderno,247,,,,
ARIP SRL - Driver Center Pirelli Parma,Parma PR,"Via La Spezia, 212, 43126 Parma PR",0521 959038,,SITO OK,sembra moderno,207,,,,
Baruchelli Florio E Figli S.r.l.,Parma PR,"Via Cufra, 9, 43125 Parma PR",0521 982805,info@baruchelli.it,SITO OK,sembra moderno,184,,,,
"Abelli Gomme - Pirelli Driver, Arval Center, Soccorso 24h",Fornovo di Taro PR,"Via Armando Diaz, 4, 43045 Fornovo di Taro PR",392 986 0687,,SITO OK,sembra moderno,183,,,,
Carrozzeria Autoparma s.r.l.,Parma PR,"Via Cufra, 15/A, 43125 Parma PR",0521 983708,,SITO OK,sembra moderno,169,,,,
Star Holding srl - PuntoPro,Parma PR,"Via Giovanni Giolitti, 4/A, 43126 Parma PR",0521 981696,info@starholdingsrl.com,SITO OK,sembra moderno,161,,,,
Malpeli Antonio Carrozzeria Parma,Parma PR,"Via Carra, 7, 43122 Parma PR",0521 273249,,SITO OK,sembra moderno,137,,,,
Car Clinic,Parma PR,"Via Mantova, 89 a, 43122 Parma PR",0521 270710,,SITO OK,sembra moderno,132,,,,
Carrozzeria Aurora,Lemignano PR,"Str. Privata Commercio, 1, 43044 Lemignano PR",0521 648103,carr.aurora@libero.it,SITO OK,sembra moderno,126,,,,
Officina Bolzoni Srl Officina Iveco Autocarri - Bus,Parma PR,"Via Romeo Azzoni, 10, 43122 Parma PR",0521 985666,officina@officinabolzoni.it,SITO OK,sembra moderno,123,,,,
Eurogomme 2000 - Mastro Michelin,Parma PR,"Str. Baganzola, 9, 43126 Parma PR",0521 993676,,SITO OK,sembra moderno,119,,,,
Officina Targa Parma,Parma PR,"Via Montello, 22, 43122 Parma PR",0521 270035,flags@2x.png,SITO OK,sembra moderno,116,,,,
Centro First Stop Universal Pneus,Torrile PR,"Via Micheli, 2, 43056 Torrile PR",0521 819537,,SITO OK,sembra moderno,112,,,,
Il Gommaio San Prospero Parma,Parma PR,"Via Marco Emilio Lepido, 239, 43123 Parma PR",345 926 6307,,SITO OK,sembra moderno,109,,,,
Autoriparazioni - Elettrauto Giovanelli,Parma PR,"Strada Antonio Zarotto, 90/A, 43123 Parma PR",0521 487711,officinagiovanelli@gmail.com,SITO OK,sembra moderno,108,,,,
SPECIAL GOMME II,Traversetolo PR,"Via G. Picelli, 31, 43029 Traversetolo PR",389 825 6412,,SITO OK,sembra moderno,108,,,,
Centro Revisione Crocetta S.r.l,Parma PR,"Via Vittorio Emanuele Orlando, 21, 43126 Parma PR",0521 181 1495,,SITO OK,sembra moderno,104,,,,
BALESTRIERI & BONI sas - Driver Center Pirelli PARMA,Parma PR,"Via Emilia Est, 174/A, 43123 Parma PR",0521 244347,,SITO OK,sembra moderno,104,,,,
Carrozzeria F.B. | Soccorso Stradale,Parma PR,"Via Don Ferruccio Botti, 3/A, 43126 Parma PR",0521 672732,f.fusoni@virgilio.it,SITO OK,sembra moderno,97,,,,
Autoteam All Services Parma,Parma PR,"Via Giorgio Sonnino Sidney, 25/A, 43126 Parma PR",0521 940174,,SITO OK,sembra moderno,96,,,,
Officina Service Parma Gruppo Zatti,Parma PR,"Via Emilia Ovest, 107, 43126 Parma PR",0522 551582,,SITO OK,sembra moderno,91,,,,
Violi e Alfieri - Officina e Carrozzeria a Parma,Parma PR,"Via Cocconi Ildebrando, 9/A, 43122 Parma PR",370 305 7422,,SITO OK,sembra moderno,89,,,,
Autofficina Parma Est,Parma PR,"Piazza B. Lunardi, 35/A, 43122 Parma PR",0521 469027,auto.emiliaest@gmail.com,SITO OK,sembra moderno,83,,,,
Belli Gomme,Parma PR,"Via Bologna, 1, 43122 Parma PR",0521 783846,info@belligomme.pr.it,SITO OK,sembra moderno,82,,,,
Autofficina di Saccani Paolo,Trecasali PR,"Via Don Giuseppe Parma, 6, 43018 Trecasali PR",0521 878200,,SITO OK,sembra moderno,74,,,,
Carrozzeria Prati srl,Colorno PR,"Via Galileo Galilei, 6, 43052 Colorno PR",0521 814558,info@carrozzeriaprati.it,SITO OK,sembra moderno,74,,,,
Carrozzeria Davighi,Parma PR,"Via Achille Cantoni, 7/A, 43122 Parma PR",0521 271796,carrozzeria@autodavighi.it,SITO OK,sembra moderno,70,,,,
Revisione auto parma - Autoservice,Parma PR,"Via Emilio Usiglio, 2/A, 43121 Parma PR",0521 240683,%20ccautoservice@libero.it,SITO OK,sembra moderno,63,,,,
Autofficina Elettrauto Re,Parma PR,"Via Toscana, 62/A, 43123 Parma PR",0521 282965,elettrautore@virgilio.it,SITO OK,sembra moderno,60,,,,
Carrozzeria Bottazzi,Fontevivo PR,"Via Romitaggio, 18, 43010 Fontevivo PR",0521 619388,,SITO OK,sembra moderno,52,,,,
AUTOIN CARROZZERIA SNC,Parma PR,"Via Giorgio Sidney Sonnino, 9/a, 43126 Parma PR",0521 290913,,SITO OK,sembra moderno,42,,,,
Autoriparazioni Morini,Parma PR,"Via Ambrogio Ferrari, 5/a, 43125 Parma PR",0521 290757,autoripar.morini@libero.it,SITO OK,sembra moderno,40,,,,
Botteghino Car Service di Singh Jaskaran,Parma PR,"Via Giuditta Sidoli, 49/A, 43123 Parma PR",375 741 8322,,SITO OK,sembra moderno,34,,,,
Carrozzeria Car Color,Parma PR,"Via Raffaele, Via Raffaele Tagliani, 21/A, 43122 Parma PR",0521 242895,carcolorpr@libero.it,SITO OK,sembra moderno,32,,,,
Carrozzeria Boschi Agostini Ponzi,Parma PR,"Via Edgardo Minozzi, 4/A, 43122 Parma PR",0521 782968,,SITO OK,sembra moderno,31,,,,
Giordani Service,Parma PR,"Via N. Nadi, 1/A, 43122 Parma PR",0521 785803,,SITO OK,sembra moderno,31,,,,
Carrozzeria Esse,Parma PR,"Via Giuseppe Zanardelli, 14/A, 43126 Parma PR",0521 671537,,SITO OK,sembra moderno,17,,,,
Violi e Alfieri - Carrozzeria a Parma,Parma PR,"Via Giorgio Vasari, 2, 43126 Parma PR",377 881 1050,,SITO OK,sembra moderno,10,,,,
Autofficina Ferati,Parma PR,"Via Ermete Zacconi, 28, 43122 Parma PR",345 335 9598,,SITO OK,sembra moderno,7,,,,
Retroclassic Garage - Autofficina - Gommista,Parma PR,"Via Gandhi, 13A, 43126 Parma PR",347 062 7375,info@retroclassicgarage.it,SITO OK,sembra moderno,1,,,,
Antares Parma Carrozzeria,Parma PR,"Via Lavagna, 1a, 43126 Parma PR",0521 901613,antares@antaresparma.it,SITO OK,sembra moderno,0,,,,
Carrozzeria - Non Solo Grandine Srl - Sede Parma,Parma PR,"Via Benedetta, 87, 43122 Parma PR",0587 398190,fiorinda@uniqueweb.it,SITO OK,sembra moderno,0,,,,
